,Airline,Source,Destination,Route,Additional_Info,Duration,Total_Stops,Journey_day,Journey_month,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Price
5796,4,3,0,66,4,1335,1,24,3,6,30,4,45,13759
5797,8,3,0,73,4,1640,1,6,5,17,0,20,20,8610
5798,4,2,1,104,4,360,1,15,6,13,0,19,0,14714
5799,3,0,2,18,4,170,0,3,6,8,30,11,20,4823
5800,0,2,1,103,4,470,1,27,5,7,55,15,45,6451
5801,4,2,1,104,4,300,1,21,5,14,0,19,0,16079
5802,4,2,1,106,1,195,0,1,6,11,0,14,15,7202
5803,3,0,5,18,4,170,0,24,3,23,30,2,20,4944
5804,7,0,2,18,4,160,0,1,6,5,55,8,35,3625
5805,4,3,0,66,1,1315,1,9,5,14,5,12,0,9663
5806,5,2,1,104,4,520,1,15,5,10,20,19,0,9794
5807,7,4,3,48,4,90,0,1,5,13,15,14,45,2437
5808,5,2,1,104,4,930,1,15,6,10,0,1,30,13377
5809,4,3,0,66,1,520,1,6,6,20,0,4,40,8586
5810,4,0,5,5,4,380,1,6,3,8,55,15,15,19225
5811,4,2,1,104,4,335,1,18,5,22,50,4,25,15554
5812,4,3,0,73,4,750,1,1,5,9,35,22,5,12121
5813,3,0,2,18,4,170,0,27,5,10,10,13,0,3943
5814,4,0,5,5,4,695,1,18,3,21,25,9,0,13555
5815,3,0,2,18,4,185,0,21,6,18,15,21,20,4990
5816,1,2,1,103,4,1590,1,6,3,20,30,23,0,8854
5817,5,2,1,111,4,540,1,27,5,7,10,16,10,7878
5818,8,0,5,18,4,165,0,3,3,9,50,12,35,8028
5819,4,3,0,66,1,800,1,9,5,18,55,8,15,8586
5820,1,3,0,74,4,1215,2,1,5,17,30,13,45,15164
5821,4,0,5,5,4,495,1,18,3,7,0,15,15,12284
5822,4,4,3,48,1,85,0,21,6,7,5,8,30,4995
5823,5,2,1,104,4,630,1,27,5,8,45,19,15,10051
5824,4,3,0,66,1,1200,1,21,5,14,5,10,5,9663
5825,1,3,0,72,4,1345,2,1,5,7,0,5,25,14424
5826,4,2,1,104,4,540,1,15,6,10,0,19,0,14714
5827,1,4,3,48,4,90,0,24,5,13,55,15,25,3100
5828,3,2,1,103,4,320,1,6,6,17,5,22,25,6493
5829,4,3,0,66,4,1025,1,6,6,6,30,23,35,14571
5830,4,2,1,116,1,810,2,15,6,5,30,19,0,10368
5831,4,2,1,104,4,805,1,3,6,15,0,4,25,14714
5832,7,1,4,127,3,135,0,18,5,8,20,10,35,3543
5833,0,3,0,73,4,710,1,6,6,7,35,19,25,6810
5834,7,3,0,64,3,150,0,24,3,9,0,11,30,5201
5835,5,2,1,104,4,480,1,24,6,17,30,1,30,13377
5836,6,2,1,104,4,680,1,21,3,7,30,18,50,14629
5837,3,2,1,104,4,810,1,9,4,7,30,21,0,6093
5838,5,2,1,109,4,835,3,12,6,11,35,1,30,15419
5839,1,3,0,67,4,1255,2,21,5,16,50,13,45,13484
5840,1,2,1,104,4,640,1,18,5,21,0,7,40,8372
5841,1,0,5,25,4,1625,2,15,3,8,15,11,20,8534
5842,4,0,2,18,1,180,0,15,5,17,45,20,45,4030
5843,4,2,1,113,4,1130,2,24,6,9,35,4,25,13292
5845,1,2,1,104,4,675,1,9,3,8,0,19,15,16754
5846,3,3,0,64,4,160,0,1,3,17,15,19,55,6565
5847,4,2,1,104,4,1210,1,27,5,22,50,19,0,16079
5848,4,2,1,113,1,910,2,9,5,21,25,12,35,11507
5849,8,4,3,45,4,1555,1,6,3,7,30,9,25,12395
5850,3,0,5,5,4,300,1,1,3,19,35,0,35,22153
5851,4,2,1,122,1,1790,2,27,6,6,45,12,35,10919
5852,4,3,0,66,4,455,1,24,3,21,10,4,45,13759
5853,1,2,1,106,4,170,0,18,4,5,10,8,0,6094
5854,1,3,0,67,4,1700,2,21,5,9,25,13,45,11542
5856,4,0,5,5,4,1365,1,1,3,11,40,10,25,25735
5857,4,0,5,5,4,1450,1,6,3,22,50,23,0,17471
5858,4,3,0,66,1,425,1,9,6,16,30,23,35,10844
5859,1,2,1,104,4,760,1,3,6,19,0,7,40,8372
5860,3,1,4,127,4,145,0,15,6,11,35,14,0,3858
5861,3,0,5,18,4,165,0,15,3,1,30,4,15,5694
5862,4,2,1,104,4,1475,1,3,3,18,15,18,50,17234
5863,4,2,1,118,4,1140,2,9,4,9,25,4,25,11546
5864,8,0,5,18,4,160,0,3,3,7,0,9,40,8028
5865,4,0,2,18,4,180,0,15,6,19,50,22,50,8016
5866,1,3,0,73,4,1435,1,24,5,20,30,20,25,10413
5867,1,0,5,16,4,665,2,12,3,11,5,22,10,11948
5868,4,4,3,48,1,90,0,1,4,10,20,11,50,3205
5869,3,0,2,18,4,170,0,18,5,13,0,15,50,4423
5870,8,0,5,18,4,160,0,24,3,7,0,9,40,4878
5871,3,2,1,103,4,310,1,15,4,17,5,22,15,5912
5872,1,3,0,85,4,1625,2,12,5,5,50,8,55,11411
5873,5,2,1,104,4,840,1,24,6,7,0,21,0,7618
5874,4,0,2,18,4,175,0,12,4,15,15,18,10,7229
5875,3,2,1,103,4,290,1,27,6,15,10,20,0,6147
5876,4,2,1,101,4,600,2,15,6,18,25,4,25,14237
5877,3,2,1,98,4,355,1,21,3,7,45,13,40,6101
5878,1,3,0,68,4,765,2,21,5,16,50,5,35,12324
5879,8,0,5,0,4,915,1,1,3,6,40,21,55,18387
5880,4,2,1,104,1,745,1,3,6,16,0,4,25,10262
5881,4,2,1,104,1,600,1,15,6,9,0,19,0,10262
5882,4,0,2,18,4,180,0,21,4,7,10,10,10,7229
5883,0,3,0,64,4,150,0,27,6,22,50,1,20,3807
5884,5,2,1,104,4,620,1,21,3,15,15,1,35,7695
5885,1,3,0,85,4,1625,2,18,5,5,50,8,55,12723
5886,7,4,3,48,3,90,0,15,5,13,15,14,45,2175
5887,3,2,1,104,4,975,1,27,5,9,15,1,30,6628
5888,4,2,1,122,4,830,2,12,6,14,35,4,25,13376
5889,3,3,0,64,4,155,0,27,3,15,10,17,45,4148
5890,4,2,1,113,1,1380,2,27,3,5,25,4,25,9254
5891,4,0,2,18,4,185,0,24,6,18,55,22,0,8016
5892,4,0,2,18,1,180,0,1,5,17,45,20,45,4030
5893,4,0,2,18,1,180,0,12,5,17,45,20,45,5198
5894,0,3,0,64,4,150,0,15,4,19,55,22,25,4409
5895,1,4,3,48,4,90,0,1,3,13,55,15,25,10082
5896,4,3,0,66,1,1200,1,18,5,14,5,10,5,9663
5897,7,0,2,18,4,160,0,3,4,5,55,8,35,3971
5898,3,1,4,127,4,140,0,15,3,7,55,10,15,6297
5899,7,0,2,18,3,160,0,9,5,5,55,8,35,3573
5900,4,3,0,66,1,510,1,21,5,14,5,22,35,10844
5901,3,0,2,18,4,165,0,27,4,6,5,8,50,4423
5902,4,0,5,5,4,435,1,6,3,14,5,21,20,19225
5903,3,1,4,127,4,145,0,12,3,22,5,0,30,6297
5904,7,3,0,64,4,140,0,6,3,22,20,0,40,3849
5905,5,2,1,104,4,450,1,6,3,8,0,15,30,15078
5906,3,3,0,80,4,265,1,12,5,19,20,23,45,4205
5907,1,0,2,18,4,170,0,27,5,13,20,16,10,5228
5908,5,2,1,104,4,840,1,6,6,7,0,21,0,7408
5909,4,0,2,18,1,175,0,9,6,11,10,14,5,7229
5910,4,2,1,122,1,830,2,15,6,14,35,4,25,10919
5911,4,0,2,18,1,175,0,1,5,15,15,18,10,4544
5912,4,2,1,104,1,1225,1,21,3,8,0,4,25,6540
5914,4,2,1,104,4,540,1,21,5,10,0,19,0,16079
5915,5,2,1,104,4,435,1,1,6,18,15,1,30,13377
5916,3,0,2,18,4,175,0,3,6,18,55,21,50,4823
5917,4,3,0,73,4,1075,1,15,5,17,0,10,55,14151
5918,2,3,0,66,4,495,1,9,5,23,30,7,45,6095
5919,1,2,1,104,4,555,1,27,5,10,0,19,15,12029
5920,1,3,0,80,4,965,1,6,4,19,0,11,5,4437
5921,3,0,2,18,4,165,0,27,6,1,30,4,15,3419
5922,3,0,2,18,4,170,0,1,4,10,10,13,0,3943
5923,5,2,1,104,4,695,1,21,3,14,0,1,35,13542
5924,1,2,1,103,4,320,1,27,6,17,40,23,0,7174
5925,3,4,3,48,4,85,0,9,3,9,10,10,35,7417
5926,4,2,1,97,4,900,2,9,5,13,25,4,25,16704
5927,1,3,0,64,4,155,0,18,3,20,45,23,20,4435
5929,0,0,2,18,4,170,0,21,6,23,55,2,45,3383
5930,3,3,0,64,4,155,0,21,4,4,40,7,15,4804
5931,0,0,2,18,4,170,0,27,5,4,55,7,45,3383
5932,3,3,0,77,4,320,1,24,5,15,10,20,30,6991
5933,1,2,1,97,4,2295,2,9,5,5,0,19,15,10441
5934,3,2,1,111,4,265,1,21,3,7,35,12,0,5073
5935,5,2,1,104,4,915,1,21,3,10,20,1,35,7695
5936,1,2,1,121,4,765,1,24,5,20,40,9,25,7480
5937,4,2,1,104,1,1505,1,9,6,11,30,12,35,10262
5938,4,0,5,5,4,750,1,12,3,22,55,11,25,13817
5939,4,3,0,73,4,575,1,21,5,9,35,19,10,13067
5940,7,4,3,48,3,90,0,6,6,13,15,14,45,1965
5941,3,2,1,111,4,560,1,6,6,6,50,16,10,6674
5942,1,4,3,47,4,710,2,12,3,5,5,16,55,16172
5943,5,2,1,104,1,385,1,24,6,12,50,19,15,7268
5944,4,0,5,5,4,315,1,15,3,7,0,12,15,17524
5945,5,2,1,104,4,450,1,21,5,18,0,1,30,7888
5946,3,4,3,48,4,90,0,6,6,19,5,20,35,2754
5947,1,0,5,21,4,715,3,3,3,12,0,23,55,10573
5948,5,2,1,104,4,440,1,9,6,11,40,19,0,11789
5949,4,3,0,73,4,1365,1,6,5,20,25,19,10,13067
5950,3,0,5,18,4,165,0,24,3,0,40,3,25,4238
5951,5,2,1,104,4,690,1,21,5,7,30,19,0,9794
5952,1,2,1,112,4,1580,2,21,3,7,5,9,25,7615
5953,4,2,1,113,4,2525,2,21,3,10,20,4,25,11664
5954,4,3,0,66,1,800,1,1,4,6,30,19,50,7064
5955,3,3,0,80,4,265,1,15,4,19,20,23,45,3809
5956,7,3,0,64,3,150,0,18,6,17,10,19,40,3841
5957,5,2,1,104,4,830,1,27,5,11,40,1,30,6795
5958,3,3,0,80,4,290,1,24,4,15,15,20,5,4565
5959,3,2,1,104,4,420,1,9,3,18,35,1,35,12351
5960,3,2,1,106,4,195,0,18,3,21,5,0,20,5021
5961,1,2,1,112,4,1220,2,21,5,13,5,9,25,10467
5962,1,0,2,18,4,165,0,15,4,17,0,19,45,6121
5963,7,1,4,127,4,140,0,15,3,17,45,20,5,6300
5964,0,0,5,18,4,170,0,1,3,5,50,8,40,10715
5965,1,3,0,64,4,150,0,24,5,14,15,16,45,5510
5966,4,0,2,18,1,185,0,3,5,18,55,22,0,6144
5968,1,4,3,49,4,1840,2,6,3,12,45,19,25,13253
5969,4,3,0,66,4,800,1,12,5,6,30,19,50,13941
5970,3,3,0,64,4,155,0,1,4,20,20,22,55,4488
5971,7,3,0,64,3,155,0,3,6,6,55,9,30,3841
5972,5,2,1,104,4,470,1,15,5,11,25,19,15,7575
5973,1,2,1,97,4,1595,2,27,5,16,40,19,15,9968
5974,4,2,1,97,4,1775,2,9,5,13,25,19,0,15129
5975,3,3,0,60,4,330,1,6,5,7,10,12,40,4864
5976,1,2,1,121,4,965,1,3,6,17,20,9,25,7480
5977,5,2,1,104,4,710,1,6,3,7,0,18,50,15867
5978,4,3,0,73,4,750,1,21,5,9,35,22,5,13067
5979,1,3,0,66,4,905,1,9,5,16,50,7,55,8366
5980,1,2,1,117,4,1820,2,3,3,12,55,19,15,21571
5981,0,0,2,18,4,170,0,12,5,4,55,7,45,4282
5982,1,2,1,105,4,1580,2,9,5,16,55,19,15,13591
5983,8,3,0,73,4,1625,1,1,4,20,20,23,25,7927
5984,4,2,1,104,4,1680,1,3,6,15,0,19,0,14714
5985,4,0,5,5,1,1275,1,12,3,18,55,16,10,11087
5986,1,2,1,104,4,1660,1,1,3,4,0,7,40,28322
5987,4,3,0,73,1,1570,1,1,5,17,0,19,10,9314
5988,3,2,1,103,4,290,1,9,6,15,10,20,0,7060
5989,3,1,4,127,4,145,0,1,3,11,35,14,0,7900
5990,4,4,3,48,4,85,0,24,6,2,55,4,20,5678
5991,3,3,0,90,4,275,1,24,4,19,35,0,10,4860
5992,7,4,3,48,4,90,0,1,5,5,45,7,15,2017
5993,3,3,0,90,4,290,1,12,6,8,10,13,0,5069
5994,8,3,0,73,4,1655,1,9,6,7,10,10,45,9397
5995,3,2,1,104,4,300,1,6,4,10,35,15,35,5073
5996,1,3,0,79,4,1040,3,24,3,5,55,23,15,15145
5997,5,2,1,104,4,600,1,24,6,9,15,19,15,8099
5998,1,0,5,28,4,480,1,6,3,11,50,19,50,14594
5999,3,2,1,106,4,185,0,27,3,14,30,17,35,4729
6000,3,3,0,64,4,155,0,21,5,22,15,0,50,4804
6001,4,2,1,117,1,440,2,27,5,11,40,19,0,19644
6002,1,2,1,97,4,1410,2,27,3,19,45,19,15,8656
6003,4,2,1,116,4,1615,2,9,6,9,40,12,35,13014
6004,3,2,1,111,4,570,1,27,3,6,40,16,10,6442
6005,4,2,1,104,1,1415,1,9,5,13,0,12,35,12373
6006,4,3,0,73,1,1730,1,6,6,9,35,14,25,10539
6007,4,3,0,66,1,800,1,21,5,20,0,9,20,10844
6008,8,3,0,73,4,965,1,6,6,17,0,9,5,8452
6009,3,2,1,111,4,835,1,18,5,8,35,22,30,7144
6010,7,0,5,18,4,170,0,9,3,20,30,23,20,5126
6011,5,2,1,104,4,390,1,12,6,19,0,1,30,6795
6012,4,3,0,66,1,775,1,12,5,21,10,10,5,8586
6013,7,3,0,64,3,145,0,18,5,9,0,11,25,4439
6014,7,0,5,18,3,175,0,15,3,9,35,12,30,6205
6015,3,0,2,18,4,175,0,6,5,0,30,3,25,4284
6016,4,3,0,66,4,425,1,6,6,16,30,23,35,14571
6017,0,3,0,64,4,150,0,6,4,19,55,22,25,3807
6018,7,3,0,64,4,160,0,6,3,6,55,9,35,3850
6019,7,3,0,89,4,435,1,18,5,11,35,18,50,8479
6020,5,2,1,104,4,720,1,18,5,9,0,21,0,8073
6021,3,0,2,18,4,170,0,1,6,13,0,15,50,3943
6022,3,1,4,127,4,145,0,9,5,11,35,14,0,4332
6023,7,3,0,64,4,150,0,27,4,17,10,19,40,4174
6024,1,0,5,28,0,1265,1,1,3,11,50,8,55,14594
6025,4,2,1,113,1,810,2,3,6,5,30,19,0,11507
6026,5,2,1,111,1,920,1,15,6,7,10,22,30,6093
6027,3,0,5,18,4,175,0,24,3,18,25,21,20,8033
6028,3,0,2,18,4,180,0,27,6,16,55,19,55,4823
6029,4,2,1,113,4,910,2,3,6,21,25,12,35,13292
6030,5,2,1,104,4,455,1,15,6,11,40,19,15,9526
6031,7,3,0,64,3,140,0,21,3,22,20,0,40,3815
6032,3,1,4,127,4,140,0,27,6,13,15,15,35,3597
6033,4,2,1,122,4,830,2,15,6,14,35,4,25,13376
6034,7,4,3,48,4,90,0,9,5,5,45,7,15,2017
6035,1,3,0,67,4,955,2,24,3,9,25,1,20,11853
6036,4,2,1,104,1,360,1,12,6,13,0,19,0,10262
6037,7,1,4,127,4,155,0,24,3,9,30,12,5,3859
6038,1,3,0,72,4,1345,2,9,6,7,0,5,25,12744
6039,5,2,1,115,4,460,2,1,6,17,50,1,30,18485
6040,1,3,0,78,4,1385,2,6,5,9,50,8,55,13227
6041,3,1,4,127,4,140,0,21,6,19,35,21,55,3597
6042,3,3,0,64,4,150,0,12,5,15,15,17,45,4804
6043,3,0,2,18,4,165,0,15,6,6,5,8,50,4423
6044,4,2,1,104,1,1295,1,9,6,15,0,12,35,10262
6045,7,1,4,127,3,135,0,6,5,9,45,12,0,3543
6046,3,3,0,64,4,160,0,12,4,21,25,0,5,4174
6047,7,2,1,103,4,375,1,9,3,16,35,22,50,7084
6048,1,3,0,78,4,1385,2,15,5,9,50,8,55,14960
6049,4,3,0,66,4,590,1,24,3,6,30,16,20,13339
6050,4,0,2,18,4,180,0,12,4,8,20,11,20,7229
6051,3,2,1,111,4,665,1,18,5,5,5,16,10,6818
6053,3,2,1,104,4,630,1,9,6,15,0,1,30,6316
6054,1,2,1,106,4,185,0,18,6,18,5,21,10,5201
6055,3,2,1,123,4,305,1,18,5,23,30,4,35,10958
6056,3,1,4,127,4,145,0,21,6,11,35,14,0,3858
6057,4,2,1,104,1,360,1,9,6,13,0,19,0,10262
6058,1,3,0,60,4,245,1,24,5,9,10,13,15,8996
6059,4,2,1,120,1,2315,2,27,3,5,10,19,45,8098
6060,7,1,4,127,3,135,0,1,5,8,20,10,35,3543
6061,5,2,1,104,4,690,1,24,5,7,30,19,0,10529
6062,4,2,1,104,1,995,1,21,3,2,15,18,50,7438
6063,4,2,1,104,1,865,1,9,5,14,0,4,25,12373
6064,3,0,2,18,4,175,0,27,5,7,10,10,5,4823
6065,4,0,2,18,1,180,0,21,6,8,20,11,20,5769
6066,5,2,1,104,4,380,1,21,3,7,0,13,20,9042
6067,1,2,1,121,4,965,1,6,4,17,20,9,25,4697
6068,4,3,0,66,1,345,1,9,5,14,5,19,50,10844
6069,0,0,2,18,4,170,0,9,6,4,55,7,45,8420
6070,5,2,1,111,1,540,1,6,3,7,10,16,10,7563
6071,1,2,1,121,4,765,1,15,5,20,40,9,25,7480
6072,4,0,2,18,1,175,0,6,5,11,10,14,5,4030
6073,5,2,1,111,4,920,1,12,6,7,10,22,30,6513
6074,4,3,0,77,4,435,1,9,6,10,20,17,35,8355
6075,5,2,1,113,4,625,2,21,5,15,5,1,30,16655
6076,4,3,0,66,1,750,1,18,5,5,45,18,15,10844
6077,7,3,0,64,4,150,0,21,6,17,10,19,40,3873
6078,3,3,0,64,4,150,0,9,6,15,15,17,45,5224
6079,4,3,0,66,1,1170,1,15,5,16,30,12,0,10844
6080,3,3,0,64,4,170,0,3,3,5,30,8,20,4778
6081,4,2,1,104,4,1320,1,9,3,20,50,18,50,16289
6082,1,2,1,106,4,170,0,18,3,5,10,8,0,5674
6083,1,4,3,39,4,1795,2,12,3,6,0,11,55,12854
6084,1,0,5,17,4,785,1,9,3,22,0,11,5,8425
6085,4,2,1,116,1,2240,2,21,3,5,30,18,50,9328
6086,5,2,1,104,4,795,1,3,3,2,15,15,30,17057
6087,4,0,2,18,4,180,0,3,5,19,50,22,50,7229
6088,3,2,1,104,4,570,1,3,3,11,30,21,0,14871
6089,4,2,1,99,4,1845,2,27,6,12,15,19,0,14300
6090,4,3,0,66,1,730,1,12,6,21,10,9,20,8529
6091,5,2,1,104,4,845,1,9,6,4,55,19,0,10877
6092,3,3,0,90,4,280,1,21,5,17,35,22,15,5386
6093,5,2,1,104,4,485,1,27,3,10,45,18,50,11622
6094,5,2,1,104,4,910,1,27,5,3,50,19,0,10197
6095,0,2,1,103,4,345,1,21,5,16,45,22,30,8028
6096,3,4,3,48,4,90,0,1,6,12,0,13,30,2754
6097,1,0,5,24,4,790,1,3,3,8,15,21,25,6781
6098,7,3,0,64,3,150,0,21,5,17,10,19,40,3841
6099,5,2,1,104,4,535,1,6,6,10,20,19,15,8266
6100,3,0,5,18,4,175,0,24,3,7,10,10,5,6144
6101,4,0,2,18,1,175,0,24,4,11,10,14,5,4544
6102,4,2,1,102,4,425,2,3,6,5,30,12,35,14441
6103,1,4,3,48,4,80,0,12,6,21,5,22,25,3100
6104,4,3,0,73,4,1080,1,18,5,20,25,14,25,13067
6105,4,3,0,66,1,1720,1,12,6,18,55,23,35,8529
6106,3,2,1,111,4,455,1,15,5,8,35,16,10,6442
6107,5,2,1,104,4,640,1,27,6,10,20,21,0,6480
6108,1,0,5,33,4,1490,1,3,3,10,30,11,20,11003
6109,8,0,2,18,4,170,0,12,6,21,0,23,50,4668
6110,4,3,0,66,4,1330,1,9,5,6,30,4,40,13941
6111,8,3,0,73,4,700,1,12,5,7,10,18,50,8820
6112,1,2,1,103,4,315,1,9,3,17,45,23,0,9064
6113,4,3,0,66,1,685,1,6,6,8,25,19,50,10844
6114,4,2,1,116,4,810,2,18,5,5,30,19,0,15129
6115,5,2,1,111,4,540,1,9,5,7,10,16,10,6513
6116,4,3,0,73,4,395,1,9,6,17,0,23,35,14676
6117,3,0,2,18,4,175,0,18,5,7,10,10,5,4823
6118,3,3,0,64,4,150,0,12,4,15,15,17,45,4174
6119,4,2,1,107,4,750,2,9,3,15,55,4,25,19172
6120,7,0,2,18,4,160,0,12,4,5,55,8,35,4423
6121,7,3,0,64,4,155,0,12,6,6,55,9,30,3873
6122,3,2,1,119,4,345,1,3,6,21,50,3,35,7189
6123,4,3,0,66,4,1330,1,6,6,6,30,4,40,13731
6124,4,3,0,73,4,1520,1,12,5,9,35,10,55,14151
6125,1,1,4,127,4,135,0,21,5,11,40,13,55,4667
6127,4,3,0,73,4,1365,1,1,5,20,25,19,10,11467
6128,8,4,3,45,4,480,1,6,3,8,45,16,45,12395
6129,5,2,1,111,4,460,1,21,5,17,15,0,55,7858
6130,3,3,0,64,4,155,0,24,5,20,20,22,55,4804
6131,4,3,0,73,1,800,1,9,6,20,25,9,45,13469
6132,3,2,1,106,4,185,0,6,3,14,30,17,35,7673
6133,4,3,0,73,4,1500,1,9,6,17,0,18,0,14151
6134,4,2,1,104,1,1295,1,24,6,15,0,12,35,10262
6135,4,2,1,116,4,1615,2,24,6,9,40,12,35,13014
6136,4,2,1,104,1,360,1,9,5,13,0,19,0,12373
6137,4,2,1,104,1,540,1,18,5,10,0,19,0,11399
6138,7,0,2,18,4,170,0,6,5,9,30,12,20,3971
6139,5,2,1,104,1,900,1,27,6,6,0,21,0,6007
6140,1,0,5,33,4,745,1,15,3,10,30,22,55,6383
6141,3,0,2,18,4,170,0,12,5,8,30,11,20,5740
6142,7,4,3,48,3,90,0,15,6,13,15,14,45,1965
6143,5,2,1,112,1,850,2,21,3,7,10,21,20,5935
6144,3,3,0,64,4,165,0,6,4,9,35,12,20,4174
6145,3,2,1,104,4,515,1,21,3,4,45,13,20,7738
6146,1,2,1,108,4,1275,2,24,5,22,0,19,15,10441
6147,1,4,3,48,4,80,0,15,3,21,5,22,25,3100
6148,4,2,1,104,4,1530,1,6,6,17,30,19,0,14714
6149,8,3,0,73,4,1550,1,9,6,17,0,18,50,9135
6150,1,3,0,66,4,1540,1,1,4,16,50,18,30,7893
6151,4,3,0,73,4,395,1,6,5,17,0,23,35,12121
6152,1,2,1,106,4,180,0,9,6,14,10,17,10,6094
6153,3,0,2,18,4,170,0,9,6,10,10,13,0,4423
6154,4,0,5,5,1,665,1,21,3,20,35,7,40,7832
6155,8,0,2,18,4,170,0,3,4,11,30,14,20,5403
6156,7,3,0,64,3,145,0,1,4,9,0,11,25,3841
6157,4,2,1,101,4,1060,2,21,3,10,45,4,25,11093
6158,4,0,2,18,4,180,0,24,4,19,50,22,50,7229
6159,3,0,2,18,4,180,0,27,5,16,55,19,55,4823
6160,4,3,0,73,4,575,1,1,5,9,35,19,10,11467
6161,3,3,0,60,4,330,1,1,5,7,10,12,40,6111
6162,4,3,0,73,1,1075,1,9,5,17,0,10,55,8066
6163,3,2,1,104,4,975,1,27,3,4,45,21,0,7258
6164,1,2,1,106,4,170,0,27,3,5,10,8,0,4729
6165,5,2,1,104,4,580,1,6,3,9,10,18,50,15135
6166,1,3,0,67,4,955,2,24,5,9,25,1,20,12718
6167,4,4,3,48,4,85,0,18,6,2,55,4,20,5678
6168,3,2,1,111,4,320,1,24,6,6,50,12,10,5298
6169,4,0,5,5,4,785,1,6,3,11,40,0,45,14815
6171,7,3,0,64,4,145,0,18,5,9,0,11,25,4491
6172,5,2,1,104,4,510,1,27,3,10,20,18,50,11421
6173,4,0,5,5,4,1420,1,18,3,8,0,7,40,12284
6174,4,0,2,18,4,165,0,12,5,6,0,8,45,7229
6175,3,0,2,18,4,175,0,15,4,7,10,10,5,4823
6176,4,2,1,104,1,450,1,27,6,20,55,4,25,12898
6177,5,2,1,104,4,835,1,27,6,7,5,21,0,13587
6178,4,2,1,104,1,1165,1,18,5,9,0,4,25,12373
6179,5,2,1,111,1,910,1,21,3,7,10,22,20,5999
6180,1,3,0,87,4,610,2,18,5,8,20,18,30,10907
6181,4,3,0,73,4,690,1,6,6,9,35,21,5,14151
6182,3,0,2,18,4,170,0,12,5,23,30,2,20,4591
6183,4,0,5,5,4,375,1,6,3,14,5,20,20,19225
6184,4,3,0,66,1,1315,1,6,5,14,5,12,0,9663
6185,4,3,0,66,1,705,1,1,5,6,30,18,15,10844
6186,5,2,1,104,4,480,1,9,5,13,0,21,0,13727
6187,4,3,0,73,4,690,1,18,5,9,35,21,5,14151
6188,4,2,1,104,1,1100,1,27,6,18,15,12,35,10262
6189,7,3,0,64,4,145,0,12,6,9,0,11,25,3873
6190,4,2,1,116,4,535,2,24,6,19,30,4,25,13014
6191,1,3,0,64,4,150,0,21,6,14,15,16,45,5510
6192,4,2,1,101,4,1060,2,9,3,10,45,4,25,17282
6193,5,2,1,112,4,695,2,27,3,9,45,21,20,6653
6194,3,2,1,121,4,315,1,3,3,9,55,15,10,12214
6195,1,4,3,48,4,90,0,1,5,13,55,15,25,3625
6196,3,0,5,18,4,180,0,3,3,8,30,11,30,6860
6197,2,2,1,104,4,540,1,24,6,10,35,19,35,3876
6198,8,0,2,18,4,165,0,27,4,19,30,22,15,5613
6199,1,2,1,122,4,1545,2,27,3,5,55,7,40,8971
6200,4,0,2,18,1,180,0,21,5,19,50,22,50,4030
6201,3,2,1,104,4,635,1,27,3,15,0,1,35,8075
6202,5,2,1,104,4,900,1,15,6,6,0,21,0,7005
6203,3,3,0,64,4,165,0,6,3,22,10,0,55,4778
6204,8,1,4,127,4,135,0,9,5,7,5,9,20,3687
6205,4,2,1,104,1,1015,1,9,6,11,30,4,25,10262
6207,3,2,1,104,4,895,1,6,5,10,35,1,30,6979
6208,5,2,1,111,4,545,1,21,3,7,5,16,10,6717
6209,4,0,5,5,4,845,1,6,3,8,55,23,0,16736
6210,1,0,5,28,4,480,1,15,3,11,50,19,50,7192
6211,3,3,0,90,4,250,1,15,4,6,20,10,30,4226
6212,5,2,1,104,4,630,1,21,5,8,30,19,0,9627
6213,4,2,1,104,1,1005,1,3,4,2,15,19,0,4757
6214,4,3,0,66,4,510,1,24,5,14,5,22,35,14571
6215,0,3,0,60,4,220,1,1,4,6,50,10,30,5162
6216,4,3,0,66,1,1430,1,18,5,16,30,16,20,10844
6217,7,3,0,64,3,150,0,21,3,9,0,11,30,3815
6218,4,0,5,5,4,1310,1,6,3,11,40,9,30,17261
6219,4,0,5,5,4,615,1,6,3,21,25,7,40,16736
6220,7,3,0,64,3,145,0,21,6,9,0,11,25,3841
6221,4,3,0,66,1,400,1,24,5,14,5,20,45,10844
6222,3,2,1,104,4,615,1,21,3,10,45,21,0,6838
6223,1,3,0,60,4,1515,1,12,5,12,0,13,15,6612
6224,1,0,5,18,4,170,0,9,3,13,20,16,10,8851
6225,8,4,3,45,4,670,1,6,3,8,45,19,55,12395
6226,0,0,2,18,4,170,0,24,6,4,55,7,45,4282
6227,4,3,0,66,4,800,1,21,5,20,0,9,20,14781
6228,5,2,1,111,4,765,1,12,6,9,45,22,30,9646
6229,3,2,1,104,4,630,1,27,5,15,0,1,30,6628
6230,8,0,2,18,4,160,0,18,6,7,0,9,40,4668
6231,5,2,1,104,4,455,1,6,3,18,0,1,35,16863
6232,5,2,1,104,4,720,1,9,6,7,0,19,0,12192
6233,4,2,1,104,4,1570,1,21,3,2,15,4,25,12719
6234,4,2,1,104,1,885,1,21,5,21,50,12,35,12898
6235,4,2,1,104,1,1395,1,3,6,19,45,19,0,10262
6236,7,3,0,82,4,330,1,24,5,15,55,21,25,7804
